Saçı sarı gözü göktür	Turkish
Мы сейчас тебя удавим	Russian
Hay que tomar tres piezas de fruta al día	Spanish
Min nagel håller på att ramla av	Swedish
پەندێکی باشی لێ وەرگرت	Kurdish Sorani
No dijo ni esta boca es mía	Spanish
Neuf fois cent vingt-cinq pieds donnent onze cent vingt-cinq pieds de profondeur	Frence
Les lions devenus chevreuils	Frence
Снаружи барабан украшен тремя центральными вставками, которые следует рассматривать справа налево	Russian
Men om honom själv vill jag gärna använda min vänskap och beundran	Swedish
Закінчив університет імені Максима Горького, отримавши диплом із відзнакою	Ukrainian
Мої повноваження полягають в тому, щоб працювала Верховна Рада України	Ukrainian
Veux-tu fâcher les fleurs par nos façons moroses ?	Frence
Nowhere else in all the world is there such a profusion of roses	English
Sin querer comprender quien es el moribundo	Spanish
se te suben a la cabeza y te vuelven loca?	Spanish
Sakin ol, tamam mı?	Turkish
Han tog ledigt från arbetet på obestämd tid och slutade medicinera mot depression	Swedish
Sanırım geldik	Turkish
Balafira malbatê heye?	Kurdish Kurmanji
Mozilla es una fundación que busca la libertad en la web	Spanish
Söyle, bütün cariyelerimi karşına dizeyim, en sevimlisini, hayır, hepsini al!	Turkish
Обе стороны должны проявлять полное спокойствие и уважать нормы международного гуманитарного права	Russian
Laissez-nous passer ! nous sommes de Reims	Frence
no es porque sean unos rácanos	Spanish
Fredagar är den sämsta dagen för lönesamtal	Swedish
تەرمی بەشێک لە کوژراوەکانی داعش	Kurdish Sorani
سوتام، مردم، ئەی هاوار، دڵ بە ژانە	Kurdish Sorani
فَإِنْ قَنَعَ وَاقْتَصَدَ أَتَاهُ رِزْقُهُ	Arabic
И она не виновата, и Ольга как будто бы тоже	Russian
No hace falta que te emperifolles tanto para salir	Spanish
Ava meqarnayê dawervînin	Kurdish Kurmanji
Tu sais pas où tu me demandes de t’emmener	Frence
pase mi señora: yo nada me retardo	Spanish
Have a good trip back	English
They became identified with the literature of their country	English
A más beber, menos comer	Spanish
مام قادر زیندییە و هێشتا نەمردییە	Kurdish Sorani
أعمل لصالح شركة نفط	Arabic
Jag kanske tar fel, men han är nog förtjust i mig	Swedish
Про їхнюю долю, про справжнюю волю. Їхали козаки, їхали по полю	Ukrainian
І за соломинку вхопиться, хто топиться	Ukrainian
Another Nihilist leader has been arrested	English
If you can't find a Valentine, you lose Valentine's day	English
Et nous la regardons tous avec plus de respect	Frence
Atthe ceremony these two blocks are rubbed with a stone by two men	English
با بچینە سەیرانی کوێستانان	Kurdish Sorani
O zaman gidelim	Turkish
They will gargle their beloved cup, to enjoy the taste of it longer	English
Avec les papyrus, les missels, les korans	Frence
I can't believe that just happened	English
‘Only you must eat them both, if you buy two,’ said the Sheep	English
Китай никогда не размещал ядерное оружие на чужой территории	Russian
Так само було і з цим Генеральним планом	Ukrainian
І всіх молотять, мов снопи	Ukrainian
Je ne vous en veux pas ; je sais que c'est ainsi	Frence
تاڵە ئەو هەستی بە مردن کردن	Kurdish Sorani
Je n’osais vous le demander, répondis-je	Frence
بەڵکوو دوکەڵەکەی دەناسێتەوە	Kurdish Sorani
جميع أفعال ربنا حسنه	Arabic
Han arbetade outtröttligt för den kristna lärans utbredning	Swedish
Sınav mı?	Turkish
Den andra stannade och såg sig om	Swedish
لە ڕێگاکە بدە و ئیتر ناگەڕێیتەوە!	Kurdish Sorani
constituyen de facto nuestras realidades	Spanish
Ты разве знаешь его?	Russian
لە کۆتایی موحەممەد کارێکی دۆزییەوە	Kurdish Sorani
que no partieseis	Spanish
Tout ce qui veut créer, chauffer, féconder, luire	Frence
Мы — это самый сухой обитаемый материк на Земле	Russian
فانتقمنا منهم فانظر كيف كان عاقبة المكذبين	Arabic
el estribillo tal como es	Spanish
І в ложці води втопити може	Ukrainian
Бразилия полагает, что ценности, провозглашенные в преамбуле к Римскому статуту, имеют истинно универсальный характер	Russian
Jag gratulerar herrarna att till slut dock ha intagit Wien	Swedish
سێ چێڵی هەیە	Kurdish Sorani
فتحت الباب وطبعاً لأجد أمامي صديقي القديم توم	Arabic
عاد سامي من المركز الصّحّي	Arabic
Le navire, mieux appuyé, roula moins	Frence
Prova du att döda en ko så får du se hur du mår	Swedish
Her dem bijî Kurdistan	Kurdish Kurmanji
Dişlerini sıktı	Turkish
Петренко бідка	Ukrainian
Then you do like the plan?	English
Al no ser ciega, la justicia, por lo menos debíera ser daltónica	Spanish
Dar cera, pulir cera	Spanish
تَوْفِيقًا مُنِحْتَهُ وَرُشْدًا أُوتِيتَهُ	Arabic
Du låter allt bli att flyga din väg, du	Swedish
Viene el nirvana. El portal místico aguarda	Spanish
Tall saguaros reared their fluted columns like giant candelabra	English
Если мы сумеем воспользоваться открывшимися перед нами возможностями, то нас ждет светлое будущее	Russian
هؤلاء الأولاد يبلغون ستة عشر عاماً	Arabic
nosotros no hubimos partido	Spanish
يَا أَيُّهَا الَّذِينَ آمَنُوا لَا تَخُونُوا اللَّهَ وَالرَّسُولَ وَتَخُونُوا أَمَانَاتِكُمْ وَأَنْتُمْ تَعْلَمُونَ	Arabic
Очень удачно вышло, и разобрать нельзя, что пятно было	Russian
Our tea battery came in	English
Birdenbire sarsıldı ve geriye düşecek gibi oldu	Turkish
Произошли значимые геополитические изменения, а некоторые из них продолжаются и сейчас	Russian
porque no soy cura	Spanish
Lê di heman demê de muderrîs, lêkolîner û helbestvan bû	Kurdish Kurmanji
Men det hade kommit en sådan ängslan över honom för pysslingens skull	Swedish
Sanki uzun bir hastalıktan sonra eceliyle ölmüş kadar sükunetle ölü yıkandı ve gömüldü	Turkish
Il soutiendrait que l’humanité vaut bien que l’on la traite en roi	Frence
Савельич поспешил вывезти меня из проклятого трактира	Russian
de esta forma evitar problemas de acoso	Spanish
قُلْ إِنَّ رَبِّي يَقْذِفُ بِالْحَقِّ عَلَّامُ الْغُيُوبِ	Arabic
Zapatitos de charol, ni para el agua ni para el sol	Spanish
Видряпавшись за другу лінію валів, стали облаштовувати табір	Ukrainian
Ji gera Erdê ya derdora royê re, sal tê gotin	Kurdish Kurmanji
В результаті отримуємо індивідуальний виріб, на відміну від ширвжиткових	Ukrainian
كَارِهًا لِلشَّرِّ نَاهِيًا عَنْهُ	Arabic
Hemas têkiliyên xwe bi Sûriyeyê re asayî dike	Kurdish Kurmanji
Основным элементом этой договоренности является проведение в течение года парламентских и президентских выборов	Russian
Verás, no ha sido nada	Spanish
Hästen redde sig väl, fastän den inte hade någon stig att följa	Swedish
ئەم پرۆسەیە بریتییە لە لابردنی بەرگی دەرەوی باڵەکانی ئەندامی مێینە	Kurdish Sorani
Никто из нас не хотел этого договора	Russian
Hastayı bir sağına, bir soluna devirip temizlediler	Turkish
الْوَشِيكُ التَّنَكُّرِ	Arabic
فِي كِتَابٍ مَكْنُونٍ	Arabic
لەوەتەی بینیومە کەمێکیش نەگۆڕاوە	Kurdish Sorani
رزقی ئێمەیان بڕیوە	Kurdish Sorani
Bu sırada Emine göründü	Turkish
Di lengerên pirê de dîwarên taybetî hatine çêkirin	Kurdish Kurmanji
Mektepli kız tozdan beyazlaşan iskarpinlerine baktı, o tarafa yürüdü, sildirdi	Turkish
Si ce n’est pas vrai, montrez-le moi donc	Frence
إن الذين يرمون المحصنات الغافلات المؤمنات لعنوا في الدنيا والآخرة ولهم عذاب عظيم	Arabic
Det är ju gamla välkända mekanismer	Swedish
Сейчас необходимо учреждение институтов для борьбы против рака на национальном уровне	Russian
Bunlar lisede okumuş, liseyi bitirmiş kızlardı	Turkish
Ew, hevalê min ê dibistanê ye	Kurdish Kurmanji
Sur terre, en effet, ces animaux sont lourds, peu mobiles, gauches	Frence
Bu şey…	Turkish
Este silencio, se cubre de palabras	Spanish
Esto lo hago yo en dos patadas	Spanish
Associationerna går ju åt det hållet	Swedish
Все еще совершаются позорные преступления против человечности и другие бесчеловечные нарушения прав человека	Russian
Li Şirnexê cara yekemîn e turnûwaya bîlardoyê tê lidarxistin	Kurdish Kurmanji
Adımı biliyorsun	Turkish
ماڵمان لە گەڕەکی خەباتە	Kurdish Sorani
Людей цікавить матеріальне	Ukrainian
شتی وەک ڕێزمانی ئینگلیزییە کە ڕقم لێیە!	Kurdish Sorani
Je n’ai pas d’autre chose à vous dire pour le moment	Frence
no habían vivido	Spanish
Arrieros somos y en el camino nos encontraremos	Spanish
In fact, it’s one big smile	English
В богоспасаемой крепости не было ни смотров, ни учений, ни караулов	Russian
Kolla en kiwi	Swedish
خەلیل پلانی هێرشکردنی خۆی هەبوو	Kurdish Sorani
piti, si te parece poco realista el disfraz de Estela	Spanish
Увидал Пахом, стал браниться с попом	Russian
Sonra ne olmuş?	Turkish
Di Ketina hundir û derketinê de silavê bide	Kurdish Kurmanji
ئیمامی بەخێوی دەکردن	Kurdish Sorani
ئەو کوڕەی هێشتا لە ژوانێ ڕێی هەیە،	Kurdish Sorani
Allt är ordnat	Swedish
Громадяни мають право збиратися мирно, без зброї і проводити збори	Ukrainian
